age,gender,financial_risk_assessment,yearly_income,product_category,debt_comfort_level,online_purchase_frequency
50,2,1,77059,3,2,8
28,2,10,58873,1,9,5
22,1,4,12910,2,2,8
38,3,10,78526,1,1,6
25,3,6,39349,1,7,6
37,1,5,22593,4,10,5
31,3,5,22904,2,7,6
43,2,7,42115,3,8,8
42,1,6,33651,3,7,9
44,1,2,41567,4,9,3
44,3,5,72747,1,3,7
43,1,2,89609,4,5,10
20,2,5,26729,4,10,10
40,3,7,33310,3,6,7
27,1,8,23394,3,10,7
23,1,8,90975,4,9,9
36,3,1,81054,3,1,7
45,1,5,89805,1,1,6
33,2,2,47406,4,9,7
20,3,6,66463,4,6,3
38,3,8,93553,2,6,6
49,1,4,46559,2,1,8
22,1,5,62189,1,9,10
46,3,6,87243,2,9,3
22,1,8,55477,1,9,5
29,2,4,74113,4,3,3
22,1,6,79170,1,7,6
30,3,3,17945,1,9,2
49,3,9,34922,1,9,3
26,2,3,55860,3,8,2
22,2,6,81525,3,6,4
35,3,2,70246,4,4,6
29,1,10,12856,2,5,1
43,3,8,23157,1,8,7
27,2,1,68725,4,4,1
25,2,9,63657,4,3,2
26,2,8,79889,3,5,2
37,3,2,47228,3,3,9
45,2,5,40095,4,3,1
44,1,6,34343,4,5,1
32,3,10,98514,1,3,10
28,1,3,19444,1,9,6
37,1,4,17775,4,5,8
34,2,7,23277,1,1,1
23,1,9,84671,2,1,10
20,2,7,74273,1,6,6
25,2,7,72217,3,9,1
20,3,6,51146,4,5,1
23,2,1,88479,3,10,6
34,1,6,13606,1,10,10
36,1,3,93171,3,8,3
29,1,6,35160,3,6,2
45,1,9,36316,3,6,4
34,1,9,33360,2,4,9
27,2,6,31106,2,7,5
24,2,4,28104,2,3,8
50,1,2,32262,2,1,8
32,3,5,90808,4,7,7
38,2,10,94504,3,3,1
38,1,10,68253,2,5,4
26,3,8,80161,1,1,7
31,2,7,43983,3,10,10
42,1,2,21669,4,10,5
23,2,3,71095,2,10,9
34,1,3,34694,3,1,7
42,2,3,47255,1,2,8
29,1,7,38859,3,7,10
45,2,7,44963,1,7,2
48,2,10,64180,2,5,4
34,2,10,14855,3,6,5
41,2,1,89567,2,2,5
37,1,5,39364,1,7,2
33,1,9,63591,1,8,9
39,3,5,88335,3,1,8
32,3,4,90074,2,7,5
39,2,10,98026,4,7,1
48,1,5,86213,2,1,8
33,1,10,22349,3,1,1
23,3,8,92478,4,10,5
50,1,2,99297,1,10,1
27,1,10,83302,2,9,7
33,1,6,84493,4,5,10
27,2,6,53922,2,4,2
38,1,9,51909,2,2,4
48,2,4,22244,1,1,5
22,2,10,26873,3,6,7
47,3,3,55673,4,9,5
20,3,6,14067,4,2,10
24,1,5,77563,1,6,10
48,1,1,44862,2,2,5
48,3,6,49487,3,5,8
29,1,6,99731,4,6,8
30,1,8,77367,1,3,3
28,1,4,69687,1,6,10
31,3,8,98019,2,1,9
34,3,8,75782,4,1,7
41,1,5,88905,1,5,8
42,1,5,91229,2,3,8
33,3,7,69550,4,10,6
24,1,3,17630,3,3,5
23,1,9,70135,1,10,10
34,3,3,93056,2,8,3
26,2,2,35180,3,4,4
33,2,8,39208,1,1,5
38,3,7,27612,4,1,2
46,2,1,82772,1,10,10
28,2,3,71938,3,3,9
22,1,7,92140,2,10,1
22,1,7,51951,2,6,9
37,1,10,82121,1,2,9
40,2,9,28853,2,5,6
44,1,2,33407,1,7,10
26,3,8,35298,1,4,6
20,3,10,15125,2,9,9
41,1,3,85320,3,10,1
23,1,4,31937,4,9,8
37,1,4,39514,2,8,5
28,3,8,98277,1,4,3
22,2,4,42089,4,7,1
37,2,1,84480,1,2,7
36,2,5,39344,4,1,1
41,2,6,76585,4,5,3
40,3,3,59282,1,2,9
47,2,10,49862,3,3,7
24,3,6,20919,2,1,2
34,2,1,52749,2,5,9
23,2,5,49407,3,4,10
40,2,5,58479,2,4,2
32,2,2,24916,2,4,1
30,3,7,97662,4,5,5
48,3,1,60864,3,4,3
38,2,1,51633,2,8,10
23,3,1,25173,4,1,9
38,2,5,83946,2,3,2
35,2,4,15634,4,2,1
50,3,7,41705,3,9,10
21,3,2,22858,3,8,1
43,1,5,90009,3,5,4
29,3,5,84343,4,6,10
41,1,1,38128,3,8,3
47,3,1,16677,1,6,4
28,3,5,50351,4,3,6
41,1,1,92037,3,3,2
31,1,4,35205,2,8,3
49,2,8,67673,4,9,4
20,1,9,76479,2,3,10
29,1,5,17904,2,1,6
46,2,5,65276,1,7,1
39,2,6,48638,1,9,7
46,1,9,26634,3,2,4
25,1,9,51245,2,10,3
33,1,1,22501,2,3,5
22,3,6,42825,4,4,1
33,2,10,93231,2,4,6
47,2,1,60822,4,5,10
33,2,1,59842,1,10,8
20,3,3,90749,4,4,4
29,2,5,87585,1,8,6
33,1,2,32433,4,8,4
24,3,4,22445,2,1,1
31,3,2,72991,3,5,3
42,3,7,53066,2,3,3
49,2,4,19479,4,9,5
31,2,8,21789,2,3,5
38,3,9,99232,3,9,5
43,1,6,25569,3,3,9
24,3,5,11559,2,5,1
49,3,5,31555,3,10,10
44,1,3,57561,3,3,2
24,3,7,92592,2,9,6
25,2,1,55480,3,1,2
24,2,8,78373,3,1,8
38,1,8,50613,1,4,9
43,2,1,28007,1,8,3
38,2,4,67698,3,9,3
24,3,7,59967,4,7,9
48,1,2,68874,4,6,2
43,1,1,22419,3,2,9
49,3,7,75927,3,8,4
28,1,9,36845,3,10,4
40,1,10,77849,1,6,1
40,1,4,25799,3,1,1
40,1,9,23903,1,2,2
33,2,3,37906,2,10,6
41,2,7,85281,4,10,8
30,2,5,30064,1,9,10
45,2,5,36000,4,1,2
48,2,1,68515,3,2,3
38,2,8,78197,1,10,10
35,1,9,51136,3,3,5
46,1,3,14899,4,1,8
43,1,10,13457,4,3,4
43,1,7,56627,2,3,2
43,2,5,83730,4,9,10
45,1,7,24081,1,10,4
25,1,9,24323,1,4,1
35,3,1,52831,4,6,10
29,2,9,44554,4,5,8
40,2,4,44133,3,2,10
32,2,3,35777,4,6,9
38,2,1,21123,3,9,5
27,2,1,47283,4,3,9
41,1,2,10888,2,8,2
30,3,6,91911,3,6,8
28,1,5,37888,4,2,2
38,1,8,30107,4,10,9
32,3,3,50117,2,9,1
21,3,9,51320,3,8,5
28,3,5,87201,2,5,9
39,3,1,95155,2,2,10
31,3,1,76571,4,8,10
49,1,9,86920,2,5,3
42,1,4,62931,1,2,4
25,1,8,76613,1,4,8
42,2,3,75359,2,1,6
47,2,10,17507,2,10,3
39,3,10,30371,2,4,5
35,1,4,76474,4,4,1
40,2,10,80640,3,6,6
36,1,5,11480,2,1,3
24,2,10,10078,2,7,8
23,2,5,63047,2,2,10
30,3,4,81897,1,6,5
48,1,6,17847,4,1,7
22,3,3,42086,1,1,2
38,1,7,40012,3,1,1
37,1,5,65143,2,4,4
30,3,3,71321,3,1,7
50,3,3,54643,1,4,4
45,2,3,80518,2,6,5
28,1,6,25274,1,1,7
36,3,9,16592,2,10,10
45,3,2,30526,1,4,1
43,2,6,47259,1,1,10
39,2,5,59342,1,3,2
22,3,6,97619,4,1,8
25,3,3,53397,2,9,4
41,3,1,14380,3,9,4
20,1,8,31027,2,3,6
38,1,7,11685,1,10,6
44,2,1,91716,1,9,5
48,2,6,44032,4,5,10
42,2,5,63707,2,5,1
28,1,5,93403,3,3,1
42,1,3,46838,1,10,6
31,3,6,75867,3,4,1
34,3,2,76400,1,9,7
26,3,6,25647,2,5,2
49,2,1,69349,4,1,9
36,1,2,26643,3,4,3
28,1,5,19445,1,3,7
22,3,3,14082,3,9,8
22,1,10,30251,2,2,9
28,2,9,82740,2,1,4
21,3,9,17200,4,6,9
27,3,6,28709,1,9,7
49,3,8,29868,2,2,6
36,1,4,58579,3,10,3
26,2,8,24505,3,3,10
40,2,3,20712,2,5,1
27,3,7,47851,1,6,1
39,3,3,58431,3,7,2
23,3,7,52987,3,2,9
47,3,5,91243,3,5,8
40,1,1,95610,2,9,4
47,1,1,31891,1,6,3
50,2,1,42113,4,4,3
46,1,2,84310,2,5,1
29,1,1,57853,3,5,7
23,2,9,29638,2,7,4
23,3,8,53440,1,8,4
35,1,3,51447,3,9,4
46,1,5,60555,1,2,1
48,2,8,22374,3,5,8
37,2,7,99482,2,7,8
39,3,7,25259,2,4,4
31,3,8,44720,2,9,6
31,3,9,78040,4,8,9
34,1,7,58548,3,8,5
34,2,5,32996,4,6,9
34,1,4,98001,1,6,8
50,3,4,75164,3,4,3
34,2,3,36902,1,7,4
33,1,6,34384,1,10,10
47,2,7,11727,2,1,1
40,3,6,60322,2,5,2
21,2,4,86047,1,2,5
37,2,6,56853,3,5,10
23,2,8,29164,2,9,2
28,3,10,90987,3,3,10
27,3,2,78539,2,3,10
26,1,6,77311,4,2,9
32,1,10,42309,1,2,8
45,3,1,74916,3,1,6
40,1,6,95872,4,2,8
43,2,6,26293,2,6,10
48,2,10,20766,4,9,5
25,2,8,59200,2,2,9
31,3,4,10437,2,4,5
45,2,9,73676,2,3,4
47,3,7,87213,1,7,9
42,2,1,32162,4,4,3
21,3,8,78171,1,3,5
28,1,8,63064,4,2,2
23,3,7,48489,1,3,7
42,3,1,54188,3,9,7
48,3,1,97409,3,1,7
49,1,6,60761,4,2,4
49,1,7,97066,3,3,1
35,3,5,52893,4,2,9
44,2,6,53364,2,4,9
43,3,6,56992,3,6,1
25,1,9,85591,2,6,7
28,3,3,52535,3,10,1
23,3,3,59658,4,7,8
23,2,5,45452,2,8,2
26,1,1,27684,3,8,9
21,1,8,19898,2,5,6
38,1,9,85727,1,6,3
31,3,10,49973,1,5,3
47,2,5,92725,4,4,6
30,2,6,64102,4,6,9
23,3,3,12508,3,8,3
42,2,5,16966,1,8,5
48,1,7,65095,3,5,3
38,3,7,99672,2,8,9
39,2,9,62507,2,5,2
37,1,9,90755,4,1,10
48,3,7,64414,2,1,2
48,1,6,66192,3,1,5
22,3,8,40971,1,4,5
47,3,10,15944,2,8,4
29,3,9,62722,1,3,4
20,1,2,72274,2,6,9
43,3,4,77725,2,2,1
26,2,10,45181,1,3,9
27,2,3,34546,3,10,6
43,2,5,94267,4,7,4
26,3,6,87898,3,8,3
24,3,5,15536,3,5,2
25,3,4,79522,2,1,4
20,1,8,34964,1,6,9
23,1,9,56752,4,3,9
41,2,10,58632,3,1,7
26,1,10,10565,2,3,4
24,3,2,98893,1,1,8
42,1,10,25930,3,7,10
37,3,9,83426,2,3,4
27,3,4,22891,1,6,7
29,3,5,94243,3,8,5
50,1,8,91436,1,8,5
25,1,3,76219,1,5,9
26,2,3,66210,1,4,4
39,2,1,97247,3,4,5
37,1,4,68676,1,8,9
20,3,1,30877,2,4,9
41,3,9,16064,2,3,10
45,2,5,41573,2,3,6
33,1,4,38907,1,8,2
46,2,5,74010,3,7,4
27,1,4,61783,4,3,10
40,3,10,44435,1,5,5
20,3,3,52949,2,10,4
34,3,5,84349,4,3,6
25,2,2,16890,2,2,3
27,2,1,25895,1,9,9
36,3,6,77919,3,3,4
47,2,2,39749,2,8,7
37,1,2,14577,1,2,3
20,2,6,32653,4,8,5
41,3,1,14970,4,10,1
22,3,8,21157,1,2,6
22,1,4,53974,4,9,1
24,2,6,76362,4,5,2
46,3,4,76866,1,3,6
35,1,5,96307,3,7,7
42,2,6,42994,1,6,8
45,3,6,44992,2,2,4
38,3,2,34518,2,10,1
37,2,4,45659,2,6,2
32,1,3,76306,2,5,2
48,2,9,15851,4,3,6
31,1,4,71055,2,6,10
20,2,4,27957,2,7,5
24,2,1,62523,1,8,10
34,3,10,81344,2,2,8
41,1,1,19630,1,5,3
26,2,9,80856,3,6,3
35,3,7,62284,4,1,8
31,2,8,50737,4,5,2
33,1,1,28526,1,5,8
33,2,1,51608,1,7,3
50,2,4,93632,3,2,5
28,2,9,21152,3,8,1
26,1,4,88791,1,9,3
46,2,7,30761,4,9,9
47,1,5,60832,4,8,1
21,3,8,89009,4,1,2
50,3,2,10682,3,1,9
49,1,9,64459,1,8,6
46,1,3,70949,3,1,5
47,1,1,14552,1,8,6
45,3,2,90406,3,8,7
26,3,2,77099,4,3,2
43,2,1,88841,3,7,5
43,3,7,44903,4,3,2
30,1,3,36572,2,8,10
28,1,3,23623,1,4,9
50,3,10,61711,1,2,4
32,2,8,39617,1,3,2
37,3,4,62814,2,8,10
29,2,6,22186,4,1,9
35,3,2,94651,2,9,10
26,3,1,66537,2,6,7
22,2,10,49576,2,4,10
41,1,3,59512,4,6,2
46,2,1,63158,3,3,1
34,3,3,92938,4,5,10
40,3,7,37100,1,8,10
32,3,7,71256,4,10,3
28,3,10,45350,1,7,8
34,1,3,33238,2,1,9
28,2,10,24295,1,7,2
24,1,10,90865,3,9,3
38,1,7,64439,1,4,3
23,2,7,84917,4,5,6
49,3,1,63737,3,2,9
41,2,4,10640,2,6,7
29,2,6,48288,1,4,7
31,3,3,28499,3,1,4
32,2,2,86311,4,7,9
24,3,3,53160,2,4,5
20,1,6,56978,1,4,6
37,2,3,76909,3,8,6
34,1,5,33080,3,6,4
31,1,9,64327,4,9,8
45,3,1,87637,1,1,10
35,2,4,90469,4,2,6
45,3,8,68239,3,1,7
28,3,9,46439,4,4,7
49,2,4,40649,4,7,6
48,3,10,10237,1,6,1
40,3,6,62626,1,7,2
22,2,3,84209,3,7,5
27,2,3,75666,2,1,3
45,3,7,82159,1,6,9
34,3,5,98202,4,5,10
50,1,9,68086,2,9,8
40,1,5,46933,3,8,3
23,3,6,59224,1,2,6
41,2,1,84974,3,7,2
43,2,3,88559,2,2,5
26,3,6,73259,2,6,9
48,2,5,74433,2,10,4
29,3,7,35587,2,1,10
42,3,5,87724,4,7,1
30,3,8,20759,3,3,4
38,1,6,60659,3,8,2
38,3,8,61276,1,4,10
26,1,5,98900,2,10,7
34,3,3,78890,1,10,5
30,3,6,29755,4,7,4
46,1,7,53309,4,2,5
26,1,8,69559,2,2,10
41,3,4,26887,2,4,7
29,3,6,75398,3,8,5
50,2,3,45204,2,1,9
21,2,5,61834,4,5,2
37,3,5,87945,4,1,8
40,3,7,45960,4,8,6
39,3,10,76181,2,3,8
24,3,6,94826,3,4,2
25,3,3,68154,4,4,8
46,3,10,83369,2,2,7
50,3,8,26190,4,9,8
26,2,8,47182,4,9,2
45,2,7,33678,3,4,9
22,2,7,79200,3,8,7
27,2,2,20758,4,1,9
28,1,3,47771,2,10,1
28,1,4,23720,4,9,6
39,1,1,69592,1,4,2
32,3,4,16905,1,7,10
50,3,3,24014,1,1,2
47,2,2,79736,2,6,7
27,3,9,80132,3,7,4
21,2,3,57816,3,2,1
26,2,10,92188,2,4,6
35,1,5,67169,1,5,10
50,3,9,32821,2,10,8
22,2,3,87442,2,8,9
47,1,1,78525,1,1,9
49,3,4,94959,1,4,10
46,3,9,49106,4,3,7
34,2,4,51212,1,9,2
24,2,8,36423,2,9,10
44,3,4,16383,3,7,4
37,2,7,57846,2,8,1
35,1,1,76501,2,3,4
46,1,2,74308,4,7,3
31,3,2,27311,3,6,1
28,3,3,14371,1,3,4
30,1,6,15502,3,2,5
20,1,4,92293,1,7,8
23,3,9,36602,4,4,4
21,3,4,40422,4,10,7
44,2,9,82256,3,3,4
50,2,6,80165,4,7,5
43,1,8,49719,1,9,2
42,2,8,80024,4,6,9
34,1,2,33893,3,1,6
36,2,4,94129,2,9,4
42,3,2,44749,1,7,9
38,2,3,51121,4,1,6
23,1,5,85860,1,5,9
31,2,7,82697,2,9,7
39,2,7,18766,1,3,7
40,1,4,55663,2,4,7
29,3,2,72355,1,7,8
42,2,1,99583,1,1,4
41,1,3,12972,1,3,4
40,1,1,69609,1,3,5
48,2,2,79227,1,6,5
41,3,7,11609,1,7,10
30,1,5,62508,2,3,6
21,1,2,78147,3,4,2
44,3,9,91635,3,4,3
22,3,6,94868,1,5,8
36,1,7,25426,3,6,6
33,3,6,62732,3,7,3
26,3,5,65166,1,10,4
46,1,9,76269,2,5,3
28,2,4,20645,1,4,7
22,1,9,43187,2,1,2
44,3,7,50793,4,7,6
33,1,4,61038,1,4,1
26,2,6,89218,3,8,10
30,1,8,34561,2,10,9
49,3,6,35618,4,6,5
24,1,8,90614,3,7,10
31,3,3,77417,4,9,5
39,1,6,88702,2,4,10
41,1,9,90267,3,1,10
23,2,10,29130,3,6,10
20,2,5,62104,1,4,9
40,2,6,55386,1,8,4
39,3,1,98520,4,9,9
45,1,1,22476,3,2,1
38,3,6,18931,2,10,2
42,3,9,17899,2,6,9
28,3,10,68911,2,6,4
42,1,5,54130,3,8,5
33,3,5,69382,1,7,6
42,1,5,31075,2,6,6
27,1,2,79415,1,3,7
23,1,7,94158,4,4,1
43,1,6,92152,2,6,9
31,2,2,35779,1,4,6
29,3,10,86663,2,1,7
22,2,1,89619,3,9,5
50,2,3,31341,4,9,2
30,2,8,62652,3,9,4
40,3,10,22332,4,6,5
40,2,7,90080,1,1,4
44,1,10,25695,3,10,7
34,3,7,79470,2,9,4
41,1,8,15922,4,7,1
44,3,1,92969,4,8,3
29,3,9,84013,3,1,9
40,1,6,82258,3,4,6
49,1,7,47195,2,10,5
39,2,9,51468,1,1,8
35,3,7,65022,3,2,6
48,3,8,40430,4,6,4
25,2,2,52451,1,9,3
36,3,10,50907,3,5,4
33,3,8,12751,2,1,7
32,3,9,31140,1,8,3
33,1,1,30228,4,7,4
22,1,2,89917,4,6,10
24,1,6,61326,3,9,4
42,2,8,50879,1,1,3
27,2,5,74906,2,5,6
29,1,9,26167,4,5,10
28,2,7,34982,2,7,1
22,3,6,59149,2,1,1
36,2,2,60512,3,9,2
32,2,10,91289,4,2,10
39,3,9,49553,4,6,7
26,1,9,40520,1,9,5
22,2,6,73530,3,2,3
20,3,10,32517,1,7,5
31,3,9,89129,4,9,1
33,2,10,91428,4,3,8
36,1,3,31761,3,7,8
43,1,6,29369,1,6,1
47,3,1,22714,1,7,8
35,2,2,13125,2,9,10
27,1,6,58289,1,6,5
36,1,3,29310,1,4,9
42,1,7,92762,3,3,9
47,2,2,88067,4,9,9
36,1,8,19543,4,9,5
32,3,2,13141,1,1,8
21,1,7,11568,4,2,2
44,2,4,17585,4,1,9
43,2,2,30804,1,5,10
20,1,3,47246,3,2,3
39,1,9,56661,1,8,5
36,2,4,50183,3,1,3
48,2,1,96057,3,6,4
31,2,10,65804,1,8,6
38,3,1,77394,2,6,10
40,3,4,95858,2,2,6
47,3,8,49712,3,3,8
41,2,4,74567,4,5,8
29,1,10,79678,4,3,6
38,1,1,13748,3,8,7
22,1,5,57488,2,10,8
27,2,6,76371,1,5,9
43,1,8,12106,3,2,1
36,1,7,81793,4,8,3
50,3,1,87327,3,7,1
27,3,8,23284,1,7,4
20,2,6,96219,3,6,10
39,3,9,67826,3,3,9
41,2,4,20328,3,2,9
38,2,9,83396,1,5,3
25,1,4,26717,3,3,3
38,3,8,38801,2,5,6
46,2,7,26638,3,7,1
41,2,10,22660,1,9,7
25,3,5,94025,4,10,9
49,1,2,95514,3,2,7
42,3,4,51399,1,9,8
22,1,7,93185,4,2,1
28,2,9,25287,2,5,1
28,2,8,62972,4,9,7
22,3,6,34749,4,4,5
46,3,1,13478,4,7,6
33,1,3,59728,1,8,6
40,1,7,46947,1,10,4
40,2,7,26899,1,9,4
33,3,4,99839,4,6,6
48,1,5,85392,2,4,7
30,1,5,36292,1,6,6
40,3,9,67263,2,2,1
35,1,8,93682,2,5,10
29,2,9,29661,2,5,3
33,2,8,28943,2,7,3
46,1,6,37570,2,9,4
27,3,7,32783,3,2,7
23,1,1,21950,1,7,2
47,2,3,28676,1,8,8
47,2,6,66352,4,2,4
31,3,8,18286,3,8,4
38,2,3,52081,2,7,2
41,1,4,77123,4,8,2
33,2,3,74424,4,3,1
38,3,5,10481,1,7,2
35,3,9,84889,4,10,4
30,1,9,46966,1,3,9
44,2,6,66699,2,6,8
50,2,8,41117,4,9,2
25,2,1,26918,1,9,10
35,2,4,99677,2,8,6
30,3,10,20521,1,10,9
28,2,7,13026,2,6,5
46,2,3,74269,1,1,3
49,3,9,60883,4,7,7
45,2,8,55762,4,10,1
47,3,3,93182,3,6,6
47,3,9,36615,1,2,1
50,3,5,96217,2,3,5
40,3,9,91256,1,3,7
33,2,9,96036,4,1,9
24,3,4,46450,3,4,10
32,3,4,23193,1,6,9
28,2,2,68726,1,4,10
29,2,2,38968,2,2,9
42,1,5,70489,3,4,6
25,1,4,38382,1,4,8
32,1,10,67965,3,3,4
20,2,10,10163,2,9,5
36,3,6,45718,4,10,8
30,3,10,96764,3,4,4
42,1,2,87357,3,7,8
32,1,5,84960,4,2,4
34,2,6,75746,3,2,8
50,2,8,74307,1,4,4
50,1,8,33142,3,6,4
32,1,2,79036,1,10,6
24,2,6,22322,2,3,2
22,3,2,60897,2,4,1
48,3,5,32489,2,8,1
29,2,4,14557,1,10,3
50,1,3,70819,1,3,3
34,2,9,60781,3,1,2
23,1,10,97494,4,1,4
38,3,7,52807,2,9,3
22,1,4,57479,2,4,9
49,2,10,32047,1,2,7
43,1,3,87222,4,8,1
26,3,10,88815,2,5,7
37,3,9,48245,4,10,8
35,2,10,47775,1,8,1
45,1,6,32956,4,9,1
25,2,8,54411,3,2,2
42,1,4,28327,2,4,9
30,1,8,29056,3,5,4
43,2,9,62602,1,9,4
46,2,2,53433,2,3,10
31,2,10,46734,3,6,5
50,1,1,21537,2,3,6
28,3,7,84324,3,3,10
20,1,7,17243,4,5,4
47,3,5,49692,4,2,7
29,3,6,69299,1,3,7
29,3,1,99232,2,6,8
50,1,6,78300,2,3,7
49,3,4,49335,1,4,7
32,3,4,15146,4,3,2
20,2,5,59153,2,8,3
44,1,1,95346,2,2,10
48,2,2,78591,1,7,10
46,2,5,71233,2,5,10
42,2,5,95093,1,2,7
42,3,2,92729,1,10,8
28,1,1,23137,1,5,9
29,2,8,97138,1,8,5
46,1,6,23958,1,5,1
29,3,6,39052,3,4,9
25,1,7,45492,4,9,10
40,2,9,56008,1,5,8
38,3,7,38180,2,8,1
23,2,7,82489,3,2,8
33,3,6,20393,2,9,6
33,1,9,75750,3,7,8
36,1,2,68921,4,2,6
25,1,10,49289,4,8,1
47,2,6,21442,2,5,2
30,3,8,78380,4,9,10
22,3,4,98211,2,9,8
29,3,9,66015,4,1,1
37,1,5,74625,3,4,2
36,1,9,37709,4,5,5
45,2,8,22304,1,9,5
23,3,3,92852,1,10,4
20,2,2,53574,4,1,10
47,2,6,44229,3,1,2
30,2,9,45740,2,5,7
33,3,5,97332,4,7,1
45,3,3,43145,3,1,1
33,2,1,94110,1,4,8
43,3,9,45702,1,2,2
42,1,4,58302,2,4,9
31,3,9,18137,3,3,9
36,2,2,18247,4,6,2
22,2,7,85193,1,8,5
33,2,8,63333,3,1,10
33,2,9,10456,4,6,4
25,1,10,71764,3,5,2
46,2,3,38006,3,10,7
34,3,2,68691,2,9,10
48,1,3,85646,3,10,1
20,1,8,82739,2,10,8
32,2,5,30370,2,10,9
33,3,9,83972,2,3,9
43,3,3,94441,2,8,3
40,1,7,74546,4,2,6
41,2,6,64219,1,10,1
21,3,5,28858,4,3,6
29,3,5,54258,4,1,5
21,3,2,22028,1,6,5
45,1,10,22886,3,3,5
25,2,10,54967,4,9,9
43,3,5,91594,1,8,2
39,1,7,92019,2,10,6
32,2,7,55959,2,8,6
33,2,4,12025,3,5,8
35,1,9,55188,4,9,8
39,3,7,41031,2,8,4
30,2,10,38406,2,7,3
34,3,10,10922,3,3,4
20,2,8,33657,2,7,2
26,1,6,91601,2,7,5
44,3,3,19584,4,2,7
47,3,9,84481,3,3,9
28,1,9,16562,1,5,7
23,2,5,51200,2,6,10
41,1,9,97793,3,4,4
25,3,3,20897,1,10,8
20,3,3,15910,3,10,4
42,3,3,86911,4,6,7
46,2,6,83722,1,3,1
48,1,10,20526,1,2,8
47,3,4,30392,1,3,9
35,1,4,25158,4,8,5
37,1,7,62807,2,4,1
38,2,4,81637,4,1,6
26,1,5,66991,3,7,7
20,1,5,50577,2,1,7
32,1,2,23862,4,10,8
37,1,6,76991,3,1,7
37,3,1,63549,3,8,1
33,2,4,21839,4,10,4
38,1,6,62777,2,6,4
25,1,10,89787,4,1,2
22,3,1,99836,4,6,3
34,1,7,48731,4,7,1
32,2,3,28387,3,6,9
23,2,10,40328,1,7,5
44,1,2,40956,1,7,2
39,1,2,69638,4,6,5
20,2,6,42824,2,10,9
48,1,4,30201,1,8,3
43,2,10,32712,2,7,5
45,1,3,54094,3,9,7
39,3,10,63006,2,4,6
21,2,5,97712,1,2,9
27,2,9,16112,2,4,1
48,1,2,41315,3,6,3
37,1,10,31185,1,5,6
26,1,9,34531,4,5,1
30,3,10,73532,2,5,2
36,3,6,86843,3,3,1
20,3,5,73464,2,5,8
49,1,4,85145,4,4,5
50,3,5,82844,4,1,9
47,2,9,92077,4,5,6
31,1,7,51390,4,3,2
32,2,10,85809,1,5,9
32,2,6,66324,1,3,8
25,2,8,85236,2,7,5
41,1,2,51610,4,2,1
28,3,8,43306,1,1,3
50,3,2,85448,3,6,4
29,1,8,82403,1,6,3
40,2,9,60879,3,1,5
36,1,2,97680,4,8,1
21,1,9,57296,4,9,4
46,3,6,40052,4,9,9
41,2,9,87416,4,5,7
41,3,9,61572,2,3,1
47,1,7,41160,4,10,9
50,3,6,59135,3,9,4
50,2,10,55357,2,7,5
26,1,4,95686,3,9,2
46,3,1,10176,3,1,8
36,2,4,96561,1,10,5
24,1,5,88597,2,4,8
44,3,2,39104,2,1,10
46,3,3,94877,3,5,9
29,2,1,25691,3,6,8
48,1,5,54587,3,6,4
41,1,5,51325,1,7,8
47,3,5,54239,1,3,8
34,1,3,66594,2,3,5
41,3,10,72913,1,1,1
29,3,8,49575,2,2,3
40,1,9,82764,1,9,7
27,1,9,92856,4,8,2
45,3,2,56781,3,4,5
27,2,8,48210,1,2,2
38,1,8,80309,1,4,3
31,1,7,87252,3,9,7
47,3,4,25762,2,4,1
36,1,1,14334,1,8,7
25,1,3,24588,3,6,4
44,1,8,57220,4,4,3
45,1,3,98813,2,8,1
50,1,10,25419,1,3,7
45,3,4,21122,3,2,1
37,1,10,67643,3,3,5
28,2,6,22417,2,2,10
24,3,5,27490,3,10,1
41,1,4,94787,1,1,7
25,1,5,98604,3,1,5
47,3,6,87136,4,9,4
26,2,8,49654,1,10,2
21,3,6,65913,3,3,6
31,1,4,70763,4,4,3
45,3,5,18086,4,10,1
36,1,9,48540,1,5,8
32,1,7,26234,1,2,3
22,1,10,85168,1,6,3
39,3,10,86846,1,1,2
49,1,2,66925,3,5,7
46,1,4,27942,3,5,4
21,2,8,66713,4,1,10
25,1,3,89280,1,5,8
43,2,1,63097,2,5,2
30,1,6,57627,3,2,7
41,2,6,16027,3,3,10
24,1,3,26577,3,10,3
26,2,2,98892,2,1,5
29,2,7,26516,3,3,9
40,1,5,33223,3,7,6
50,2,10,86563,3,10,9
23,1,9,28784,1,4,2
27,3,3,80969,4,5,6
30,3,5,97823,3,3,4
33,2,7,41400,3,1,10
47,2,6,30805,4,9,2
26,2,8,50589,1,4,3
34,3,10,68196,4,4,10
27,2,1,26232,1,7,8
47,1,10,74703,3,8,1
29,1,4,48403,3,8,4
30,1,6,78756,1,10,3
25,3,2,82924,1,10,4
21,3,1,63669,3,4,6
33,3,10,83109,2,5,9
28,3,4,57467,2,3,5
44,1,2,79998,4,7,8
45,2,2,42612,3,5,2
30,2,8,30183,4,4,6
35,2,9,61894,3,8,1
36,1,5,71132,1,3,9
50,3,4,91967,2,5,1
37,1,1,55325,2,8,9
32,3,5,43879,3,8,3
26,1,10,30421,4,10,1
39,2,7,46728,1,8,10
49,2,6,43777,2,9,1
28,1,5,46122,4,1,8
24,2,1,70263,2,6,4
43,3,6,13447,4,9,3
24,2,6,28872,1,6,5
28,2,1,31928,1,4,3
